Restaurant Name,Link,Venue ID,City,State
The Smoke Shop BBQ - Seaport,https://resy.com/cities/boston-ma/venues/the-smoke-shop-bbq-seaport,4834,Boston,MA
The Smoke Shop BBQ- Harvard Square,https://resy.com/cities/boston-ma/venues/the-smoke-shop-bbq-harvard-square,38581,Boston,MA
The Street Bar,https://resy.com/cities/boston-ma/venues/the-street-bar,47986,Boston,MA
The Wellington,https://resy.com/cities/boston-ma/venues/the-wellington,10474,Boston,MA
The Westland,https://resy.com/cities/boston-ma/venues/the-westland,53129,Boston,MA
The Wig Shop,https://resy.com/cities/boston-ma/venues/the-wig-shop,67458,Boston,MA
Thistle & Leek,https://resy.com/cities/boston-ma/venues/thistle-and-leek,31541,Boston,MA
Tip Tap Room,https://resy.com/cities/boston-ma/venues/tip-tap-room,4836,Boston,MA
Toca Chida,https://resy.com/cities/boston-ma/venues/toca-chida,49943,Boston,MA
Tonino,https://resy.com/cities/boston-ma/venues/tonino,73777,Boston,MA
Tonno Gloucester,https://resy.com/cities/boston-ma/venues/tonno-gloucester,4447,Boston,MA
Tonno Wakefield,https://resy.com/cities/boston-ma/venues/tonno-wakefield,4448,Boston,MA
Toro Boston,https://resy.com/cities/boston-ma/venues/toro-boston,4557,Boston,MA
Trattoria San Pietro,https://resy.com/cities/boston-ma/venues/trattoria-san-pietro,10904,Boston,MA
Trillium Brewing Company - Fort Point,https://resy.com/cities/boston-ma/venues/trillium-fort-point,4840,Boston,MA
Tsurutontan Boston,https://resy.com/cities/boston-ma/venues/tsurutontan-udon-noodle-brasserie,8529,Boston,MA
Vera's,https://resy.com/cities/boston-ma/venues/veras,4615,Boston,MA
Victory Point,https://resy.com/cities/boston-ma/venues/victory-point,23035,Boston,MA
Wa Shin,https://resy.com/cities/boston-ma/venues/wa-shin,77972,Boston,MA
Wink and Nod,https://resy.com/cities/boston-ma/venues/wink-and-nod,65791,Boston,MA
Woods Hill Pier 4 - Seaport,https://resy.com/cities/boston-ma/venues/woods-hill-pier-4,8513,Boston,MA
Woods Hill Table - Concord,https://resy.com/cities/boston-ma/venues/woods-hill-table,4844,Boston,MA
Zuzu's Petals,https://resy.com/cities/boston-ma/venues/zuzus-petals,53770,Boston,MA
Agostino's Italian Restaurant,https://resy.com/cities/wellesley-ma/venues/agostinos-italian-restaurant,58273,Wellesley,MA
Bocado Tapas Wine Bar - Wellesley,https://resy.com/cities/wellesley-ma/venues/bocado-tapas-wine-bar-wellesley,34433,Wellesley,MA
The Local Kitchen & Drinks - Wellesley,https://resy.com/cities/wellesley-ma/venues/the-local-kitchen-and-drinks-wellesley,58884,Wellesley,MA
Alchemy Bistro & Bar,https://resy.com/cities/marthas-vineyard-ma/venues/alchemy-restaurant,1145,Marthas Vineyard,MA
Atria MV,https://resy.com/cities/marthas-vineyard-ma/venues/atria-mv,54976,Marthas Vineyard,MA
Beach Road,https://resy.com/cities/marthas-vineyard-ma/venues/beach-road,1195,Marthas Vineyard,MA
Chesca's Restaurant,https://resy.com/cities/marthas-vineyard-ma/venues/chescas-restaurant,25064,Marthas Vineyard,MA
Detente,https://resy.com/cities/marthas-vineyard-ma/venues/detente,60023,Marthas Vineyard,MA
l'etoile,https://resy.com/cities/marthas-vineyard-ma/venues/letoile-restaurant,62670,Marthas Vineyard,MA
Salvatore's Ristorante Italiano,https://resy.com/cities/marthas-vineyard-ma/venues/salvatores-ristorante-italiano,65394,Marthas Vineyard,MA
State Road,https://resy.com/cities/marthas-vineyard-ma/venues/state-road,1194,Marthas Vineyard,MA
The Port Hunter,https://resy.com/cities/marthas-vineyard-ma/venues/the-port-hunter,26900,Marthas Vineyard,MA
The Sweet Life,https://resy.com/cities/marthas-vineyard-ma/venues/the-sweet-life-cafe,4835,Marthas Vineyard,MA
Alta Restaurant & Wine Bar,https://resy.com/cities/lenox-ma/venues/alta-restaurant-and-wine-bar,50931,Lenox,MA
Bistro Zinc,https://resy.com/cities/lenox-ma/venues/bistro-zinc,74646,Lenox,MA
dulu,https://resy.com/cities/lenox-ma/venues/dulu,83923,Lenox,MA
Frankie’s Ristorante,https://resy.com/cities/lenox-ma/venues/frankies-ristorante,32281,Lenox,MA
